input,session_id,timestamp,event_type,event_type_detail,pointer_id,x,y,pressure,size,touch_major,touch_minor,raw_x,raw_y
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842481000000,down,down,0,763.0,1336.8125,1.0,0.5647059,9.0,9.0,763.0,1336.8125
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842580000000,move,move,0,754.3799,1335.2822,1.0,0.0627451,1.0,1.0,754.3799,1335.2822
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842596000000,move,move,0,727.5908,1330.3555,1.0,0.5647059,9.0,9.0,727.5908,1330.3555
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842613000000,move,move,0,693.72363,1324.3037,1.0,0.5647059,9.0,9.0,693.72363,1324.3037
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842630000000,move,move,0,657.18945,1317.209,1.0,0.09411766,1.5,1.5,657.18945,1317.209
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842646000000,move,move,0,615.55273,1308.2979,1.0,0.59607846,9.5,9.5,615.55273,1308.2979
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842663000000,move,move,0,578.3076,1300.9004,1.0,0.59607846,9.5,9.5,578.3076,1300.9004
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842680000000,move,move,0,541.375,1292.6377,1.0,0.09411766,1.5,1.5,541.375,1292.6377
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842697000000,move,move,0,503.9707,1284.294,1.0,0.59607846,9.5,9.5,503.9707,1284.294
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842713000000,move,move,0,466.12988,1276.9287,1.0,0.09411766,1.5,1.5,466.12988,1276.9287
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842730000000,move,move,0,425.45117,1269.7441,1.0,0.09411766,1.5,1.5,425.45117,1269.7441
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842747000000,move,move,0,387.16016,1262.0215,1.0,0.09411766,1.5,1.5,387.16016,1262.0215
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842763000000,move,move,0,347.18945,1254.0732,1.0,0.09411766,1.5,1.5,347.18945,1254.0732
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842780000000,move,move,0,303.50195,1243.8779,1.0,0.59607846,9.5,9.5,303.50195,1243.8779
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842797000000,move,move,0,258.98633,1234.1211,1.0,0.59607846,9.5,9.5,258.98633,1234.1211
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842813000000,move,move,0,211.15039,1223.5488,1.0,0.09411766,1.5,1.5,211.15039,1223.5488
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842830000000,move,move,0,165.01367,1214.9111,1.0,0.59607846,9.5,9.5,165.01367,1214.9111
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842847000000,move,move,0,116.96875,1207.25,1.0,0.59607846,9.5,9.5,116.96875,1207.25
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842864000000,move,move,0,74.66699,1199.5078,1.0,0.59607846,9.5,9.5,74.66699,1199.5078
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842872000000,move,move,0,51.0625,1196.25,1.0,0.09411766,1.5,1.5,51.0625,1196.25
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877842876000000,up,up,0,51.0625,1196.25,1.0,0.09411766,1.5,1.5,51.0625,1196.25
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843631000000,down,down,0,805.375,1297.4375,1.0,0.627451,10.0,10.0,805.375,1297.4375
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843699000000,move,move,0,784.6221,1293.5117,1.0,0.627451,10.0,10.0,784.6221,1293.5117
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843716000000,move,move,0,754.7656,1289.1299,1.0,0.627451,10.0,10.0,754.7656,1289.1299
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843732000000,move,move,0,718.5088,1284.8828,1.0,0.1254902,2.0,2.0,718.5088,1284.8828
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843749000000,move,move,0,678.2969,1280.956,1.0,0.1254902,2.0,2.0,678.2969,1280.956
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843766000000,move,move,0,634.39355,1276.1709,1.0,0.627451,10.0,10.0,634.39355,1276.1709
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843782000000,move,move,0,595.72656,1269.9102,1.0,0.627451,10.0,10.0,595.72656,1269.9102
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843799000000,move,move,0,552.3584,1261.8193,1.0,0.627451,10.0,10.0,552.3584,1261.8193
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843816000000,move,move,0,508.5244,1252.7637,1.0,0.1254902,2.0,2.0,508.5244,1252.7637
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843833000000,move,move,0,460.00293,1242.1777,1.0,0.627451,10.0,10.0,460.00293,1242.1777
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843849000000,move,move,0,411.4834,1232.6875,1.0,0.1254902,2.0,2.0,411.4834,1232.6875
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843866000000,move,move,0,361.21973,1224.4531,1.0,0.1254902,2.0,2.0,361.21973,1224.4531
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843883000000,move,move,0,313.125,1215.2988,1.0,0.1254902,2.0,2.0,313.125,1215.2988
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843899000000,move,move,0,263.43066,1205.3809,1.0,0.1254902,2.0,2.0,263.43066,1205.3809
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843916000000,move,move,0,210.82324,1195.2959,1.0,0.627451,10.0,10.0,210.82324,1195.2959
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843933000000,move,move,0,144.01855,1181.5459,1.0,0.627451,10.0,10.0,144.01855,1181.5459
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843950000000,move,move,0,78.52051,1164.8271,1.0,0.1254902,2.0,2.0,78.52051,1164.8271
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843951000000,move,move,0,73.0,1163.25,1.0,0.1254902,2.0,2.0,73.0,1163.25
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877843955000000,up,up,0,73.0,1163.25,1.0,0.1254902,2.0,2.0,73.0,1163.25
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846585000000,down,down,0,757.4375,1253.5625,1.0,0.59607846,9.5,9.5,757.4375,1253.5625
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846653000000,move,move,0,718.39844,1244.6611,1.0,0.627451,10.0,10.0,718.39844,1244.6611
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846673000000,move,move,0,678.2256,1237.1904,1.0,0.1254902,2.0,2.0,678.2256,1237.1904
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846689000000,move,move,0,641.66113,1231.6338,1.0,0.1254902,2.0,2.0,641.66113,1231.6338
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846706000000,move,move,0,603.0635,1225.7725,1.0,0.1254902,2.0,2.0,603.0635,1225.7725
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846723000000,move,move,0,568.8408,1220.2373,1.0,0.1254902,2.0,2.0,568.8408,1220.2373
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846740000000,move,move,0,532.84863,1213.5781,1.0,0.1254902,2.0,2.0,532.84863,1213.5781
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846756000000,move,move,0,494.68945,1207.1699,1.0,0.627451,10.0,10.0,494.68945,1207.1699
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846773000000,move,move,0,456.9004,1200.5459,1.0,0.1254902,2.0,2.0,456.9004,1200.5459
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846790000000,move,move,0,421.17578,1195.0947,1.0,0.627451,10.0,10.0,421.17578,1195.0947
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846806000000,move,move,0,387.65625,1190.2598,1.0,0.1254902,2.0,2.0,387.65625,1190.2598
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846823000000,move,move,0,354.083,1185.6504,1.0,0.627451,10.0,10.0,354.083,1185.6504
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846840000000,move,move,0,321.24023,1181.0,1.0,0.1254902,2.0,2.0,321.24023,1181.0
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846856000000,move,move,0,287.84473,1176.2383,1.0,0.627451,10.0,10.0,287.84473,1176.2383
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846873000000,move,move,0,252.36328,1170.6953,1.0,0.627451,10.0,10.0,252.36328,1170.6953
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846890000000,move,move,0,214.52148,1163.6602,1.0,0.1254902,2.0,2.0,214.52148,1163.6602
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846907000000,move,move,0,170.0166,1153.8896,1.0,0.627451,10.0,10.0,170.0166,1153.8896
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846923000000,move,move,0,119.884766,1144.1279,1.0,0.1254902,2.0,2.0,119.884766,1144.1279
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846940000000,move,move,0,68.881836,1132.581,1.0,0.09411766,1.5,1.5,68.881836,1132.581
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846944000000,move,move,0,54.4375,1130.0625,1.0,0.59607846,9.5,9.5,54.4375,1130.0625
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877846948000000,up,up,0,54.4375,1130.0625,1.0,0.59607846,9.5,9.5,54.4375,1130.0625
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847649000000,down,down,0,753.25,1268.5625,1.0,0.5647059,9.0,9.0,753.25,1268.5625
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847725000000,move,move,0,733.29785,1266.5869,1.0,0.5647059,9.0,9.0,733.29785,1266.5869
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847742000000,move,move,0,704.2617,1263.5557,1.0,0.5647059,9.0,9.0,704.2617,1263.5557
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847759000000,move,move,0,672.3203,1260.5,1.0,0.0627451,1.0,1.0,672.3203,1260.5
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847775000000,move,move,0,635.86426,1257.1084,1.0,0.5647059,9.0,9.0,635.86426,1257.1084
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847792000000,move,move,0,595.35254,1253.2383,1.0,0.5647059,9.0,9.0,595.35254,1253.2383
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847809000000,move,move,0,550.709,1249.0088,1.0,0.0627451,1.0,1.0,550.709,1249.0088
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847826000000,move,move,0,520.1211,1245.5889,1.0,0.5647059,9.0,9.0,520.1211,1245.5889
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847842000000,move,move,0,480.25684,1239.9375,1.0,0.5647059,9.0,9.0,480.25684,1239.9375
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847859000000,move,move,0,437.65625,1233.9102,1.0,0.5647059,9.0,9.0,437.65625,1233.9102
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847876000000,move,move,0,398.1914,1228.6914,1.0,0.5647059,9.0,9.0,398.1914,1228.6914
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847892000000,move,move,0,354.82324,1222.1299,1.0,0.5647059,9.0,9.0,354.82324,1222.1299
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847909000000,move,move,0,312.1953,1214.5244,1.0,0.5647059,9.0,9.0,312.1953,1214.5244
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847926000000,move,move,0,267.9336,1207.6826,1.0,0.0627451,1.0,1.0,267.9336,1207.6826
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847942000000,move,move,0,219.31055,1200.0596,1.0,0.0627451,1.0,1.0,219.31055,1200.0596
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847959000000,move,move,0,167.51562,1191.2646,1.0,0.5647059,9.0,9.0,167.51562,1191.2646
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847976000000,move,move,0,106.92676,1180.4658,1.0,0.0627451,1.0,1.0,106.92676,1180.4658
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847993000000,move,move,0,48.353516,1166.1777,1.0,0.5647059,9.0,9.0,48.353516,1166.1777
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847994000000,move,move,0,40.8125,1164.875,1.0,0.0627451,1.0,1.0,40.8125,1164.875
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877847998000000,up,up,0,40.8125,1164.875,1.0,0.0627451,1.0,1.0,40.8125,1164.875
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877848677000000,down,down,0,791.3125,1226.75,1.0,0.09411766,1.5,1.5,791.3125,1226.75
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877848811000000,move,move,0,767.65137,1233.2227,1.0,0.09411766,1.5,1.5,767.65137,1233.2227
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877848828000000,move,move,0,738.49023,1237.1533,1.0,0.09411766,1.5,1.5,738.49023,1237.1533
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877848845000000,move,move,0,699.19434,1237.1924,1.0,0.59607846,9.5,9.5,699.19434,1237.1924
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877848861000000,move,move,0,653.65234,1231.9688,1.0,0.09411766,1.5,1.5,653.65234,1231.9688
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877848878000000,move,move,0,616.44336,1224.8506,1.0,0.09411766,1.5,1.5,616.44336,1224.8506
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877848895000000,move,move,0,576.7256,1216.2695,1.0,0.09411766,1.5,1.5,576.7256,1216.2695
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877848911000000,move,move,0,533.6133,1206.8242,1.0,0.09411766,1.5,1.5,533.6133,1206.8242
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877848928000000,move,move,0,487.28223,1197.6611,1.0,0.09411766,1.5,1.5,487.28223,1197.6611
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877848945000000,move,move,0,441.23145,1188.0967,1.0,0.09411766,1.5,1.5,441.23145,1188.0967
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877848962000000,move,move,0,393.4746,1177.499,1.0,0.59607846,9.5,9.5,393.4746,1177.499
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877848978000000,move,move,0,347.62793,1166.3242,1.0,0.09411766,1.5,1.5,347.62793,1166.3242
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877848995000000,move,move,0,301.01758,1155.4375,1.0,0.59607846,9.5,9.5,301.01758,1155.4375
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877849012000000,move,move,0,255.48828,1143.9766,1.0,0.09411766,1.5,1.5,255.48828,1143.9766
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877849028000000,move,move,0,205.65625,1133.544,1.0,0.59607846,9.5,9.5,205.65625,1133.544
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877849045000000,move,move,0,150.74023,1123.6416,1.0,0.59607846,9.5,9.5,150.74023,1123.6416
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877849062000000,move,move,0,97.518555,1113.6133,1.0,0.09411766,1.5,1.5,97.518555,1113.6133
touch,ac20f5d9-e449-4b2c-9af6-e4c48b8321e2,1774877849077000000,move,move,0,53.0,1102.1875,1.0,0.59607846,9.5,9.5,53.0,1102.1875
